holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,unique_id,y,ds,date
0,2,1,2,0.56,0.5303,0.43,0.1343,1,125,5/10/11 11:00,5/10/11
0,2,1,2,0.6,0.6212,0.38,0,1,217,5/10/11 12:00,5/10/11
0,2,1,2,0.62,0.6212,0.38,0.2537,1,202,5/10/11 13:00,5/10/11
0,2,1,2,0.62,0.6212,0.33,0,1,176,5/10/11 14:00,5/10/11
0,2,1,2,0.64,0.6212,0.33,0.0896,1,180,5/10/11 15:00,5/10/11
0,2,1,1,0.66,0.6212,0.31,0.1045,1,327,5/10/11 16:00,5/10/11
0,2,1,1,0.64,0.6212,0.33,0,1,611,5/10/11 17:00,5/10/11
0,2,1,1,0.64,0.6212,0.29,0.1343,1,550,5/10/11 18:00,5/10/11
0,2,1,1,0.6,0.6212,0.43,0.2239,1,434,5/10/11 19:00,5/10/11
0,2,1,1,0.54,0.5152,0.6,0.1343,1,291,5/10/11 20:00,5/10/11
0,2,1,1,0.54,0.5152,0.52,0,1,203,5/10/11 21:00,5/10/11
0,2,1,1,0.52,0.5,0.55,0.1045,1,150,5/10/11 22:00,5/10/11
0,2,1,2,0.52,0.5,0.59,0.1343,1,81,5/10/11 23:00,5/10/11
0,3,1,2,0.52,0.5,0.55,0.1343,1,38,5/11/11 0:00,5/11/11
0,3,1,2,0.5,0.4848,0.59,0.1045,1,20,5/11/11 1:00,5/11/11
0,3,1,1,0.52,0.5,0.59,0,1,10,5/11/11 2:00,5/11/11
0,3,1,1,0.5,0.4848,0.63,0.2239,1,3,5/11/11 3:00,5/11/11
0,3,1,2,0.48,0.4697,0.88,0.1343,1,2,5/11/11 4:00,5/11/11
0,3,1,1,0.46,0.4545,0.88,0.1343,1,20,5/11/11 5:00,5/11/11
0,3,1,1,0.46,0.4545,0.82,0.1343,1,99,5/11/11 6:00,5/11/11
0,3,1,1,0.48,0.4697,0.72,0.194,1,318,5/11/11 7:00,5/11/11
0,3,1,1,0.48,0.4697,0.77,0.2537,1,442,5/11/11 8:00,5/11/11
0,3,1,1,0.52,0.5,0.72,0.1343,1,203,5/11/11 9:00,5/11/11
0,3,1,1,0.54,0.5152,0.68,0.0896,1,154,5/11/11 10:00,5/11/11
0,3,1,1,0.56,0.5303,0.64,0.0896,1,141,5/11/11 11:00,5/11/11
0,3,1,1,0.6,0.6212,0.56,0,1,226,5/11/11 12:00,5/11/11
0,3,1,1,0.62,0.6212,0.5,0,1,193,5/11/11 13:00,5/11/11
0,3,1,1,0.62,0.6212,0.53,0.0896,1,177,5/11/11 14:00,5/11/11
0,3,1,1,0.64,0.6212,0.41,0,1,179,5/11/11 15:00,5/11/11
0,3,1,1,0.66,0.6212,0.39,0,1,289,5/11/11 16:00,5/11/11
0,3,1,1,0.64,0.6212,0.47,0.1045,1,259,5/11/11 17:00,5/11/11
0,3,1,1,0.62,0.6212,0.5,0.2985,1,274,5/11/11 18:00,5/11/11
0,3,1,1,0.56,0.5303,0.52,0.1343,1,401,5/11/11 19:00,5/11/11
0,3,1,1,0.54,0.5152,0.64,0.1343,1,273,5/11/11 20:00,5/11/11
0,3,1,1,0.54,0.5152,0.6,0,1,234,5/11/11 21:00,5/11/11
0,3,1,1,0.5,0.4848,0.72,0.2537,1,146,5/11/11 22:00,5/11/11
0,3,1,1,0.46,0.4545,0.88,0.2537,1,81,5/11/11 23:00,5/11/11
0,4,1,2,0.46,0.4545,0.88,0.2239,1,44,5/12/11 0:00,5/12/11
0,4,1,1,0.46,0.4545,0.88,0.2239,1,17,5/12/11 1:00,5/12/11
0,4,1,1,0.44,0.4394,0.94,0.194,1,15,5/12/11 2:00,5/12/11
0,4,1,1,0.44,0.4394,0.88,0.1343,1,5,5/12/11 3:00,5/12/11
0,4,1,1,0.42,0.4242,0.94,0,1,6,5/12/11 4:00,5/12/11
0,4,1,1,0.42,0.4242,0.94,0.1343,1,29,5/12/11 5:00,5/12/11
0,4,1,1,0.44,0.4394,0.88,0,1,112,5/12/11 6:00,5/12/11
0,4,1,1,0.46,0.4545,0.88,0.1343,1,297,5/12/11 7:00,5/12/11
0,4,1,1,0.48,0.4697,0.82,0.194,1,421,5/12/11 8:00,5/12/11
0,4,1,2,0.5,0.4848,0.77,0.2836,1,212,5/12/11 9:00,5/12/11
0,4,1,2,0.54,0.5152,0.68,0.2239,1,147,5/12/11 10:00,5/12/11
0,4,1,1,0.58,0.5455,0.6,0.2239,1,179,5/12/11 11:00,5/12/11
0,4,1,1,0.58,0.5455,0.6,0.2239,1,207,5/12/11 12:00,5/12/11
0,4,1,2,0.62,0.6212,0.57,0.2985,1,218,5/12/11 13:00,5/12/11
0,4,1,2,0.62,0.6061,0.61,0.2239,1,191,5/12/11 14:00,5/12/11
0,4,1,2,0.64,0.6212,0.53,0.2537,1,217,5/12/11 15:00,5/12/11
0,4,1,2,0.64,0.6212,0.57,0.2537,1,288,5/12/11 16:00,5/12/11
0,4,1,2,0.64,0.6212,0.57,0.194,1,594,5/12/11 17:00,5/12/11
0,4,1,1,0.62,0.6061,0.69,0.2239,1,527,5/12/11 18:00,5/12/11
0,4,1,2,0.6,0.6061,0.64,0.194,1,364,5/12/11 19:00,5/12/11
0,4,1,1,0.6,0.6061,0.64,0.194,1,276,5/12/11 20:00,5/12/11
0,4,1,1,0.56,0.5303,0.83,0.1343,1,223,5/12/11 21:00,5/12/11
0,4,1,1,0.54,0.5152,0.83,0.194,1,172,5/12/11 22:00,5/12/11
0,4,1,2,0.54,0.5152,0.77,0.194,1,103,5/12/11 23:00,5/12/11
0,5,1,2,0.52,0.5,0.83,0.1642,1,52,5/13/11 0:00,5/13/11
0,5,1,1,0.52,0.5,0.83,0.1642,1,20,5/13/11 1:00,5/13/11
0,5,1,2,0.5,0.4848,0.88,0.1343,1,11,5/13/11 2:00,5/13/11
0,5,1,2,0.5,0.4848,0.88,0.1343,1,4,5/13/11 3:00,5/13/11
0,5,1,3,0.5,0.4848,0.88,0.1642,1,5,5/13/11 4:00,5/13/11
0,5,1,2,0.5,0.4848,0.88,0.194,1,25,5/13/11 5:00,5/13/11
0,5,1,3,0.5,0.4848,0.88,0.1343,1,82,5/13/11 6:00,5/13/11
0,5,1,3,0.5,0.4848,0.88,0.1642,1,157,5/13/11 7:00,5/13/11
0,5,1,2,0.5,0.4848,0.88,0.194,1,387,5/13/11 8:00,5/13/11
0,5,1,2,0.5,0.4848,0.88,0.194,1,233,5/13/11 9:00,5/13/11
0,5,1,2,0.52,0.5,0.83,0.1343,1,130,5/13/11 10:00,5/13/11
0,5,1,2,0.52,0.5,0.83,0.1642,1,146,5/13/11 11:00,5/13/11
0,5,1,2,0.52,0.5,0.88,0.194,1,223,5/13/11 12:00,5/13/11
0,5,1,2,0.52,0.5,0.88,0.3881,1,226,5/13/11 13:00,5/13/11
0,5,1,2,0.52,0.5,0.87,0.2836,1,190,5/13/11 14:00,5/13/11
0,5,1,2,0.52,0.5,0.88,0.1642,1,198,5/13/11 15:00,5/13/11
0,5,1,2,0.52,0.5,0.88,0.1343,1,300,5/13/11 16:00,5/13/11
0,5,1,3,0.52,0.5,0.88,0.1642,1,491,5/13/11 17:00,5/13/11
0,5,1,3,0.52,0.5,0.88,0.1642,1,398,5/13/11 18:00,5/13/11
0,5,1,2,0.52,0.5,0.83,0.194,1,270,5/13/11 19:00,5/13/11
0,5,1,2,0.52,0.5,0.83,0.1343,1,152,5/13/11 20:00,5/13/11
0,5,1,2,0.52,0.5,0.84,0.1642,1,154,5/13/11 21:00,5/13/11
0,5,1,2,0.52,0.5,0.83,0.2239,1,132,5/13/11 22:00,5/13/11
0,5,1,3,0.5,0.4848,0.88,0.1642,1,119,5/13/11 23:00,5/13/11
0,6,0,2,0.5,0.4848,0.88,0.1343,1,102,5/14/11 0:00,5/14/11
0,6,0,2,0.5,0.4848,0.88,0.1343,1,82,5/14/11 1:00,5/14/11
0,6,0,2,0.5,0.4848,0.88,0.1343,1,52,5/14/11 2:00,5/14/11
0,6,0,2,0.5,0.4848,0.88,0.1343,1,35,5/14/11 3:00,5/14/11
0,6,0,2,0.5,0.4848,0.82,0.1642,1,5,5/14/11 4:00,5/14/11
0,6,0,2,0.5,0.4848,0.82,0.1045,1,14,5/14/11 5:00,5/14/11
0,6,0,2,0.5,0.4848,0.88,0.1045,1,11,5/14/11 6:00,5/14/11
0,6,0,3,0.48,0.4697,1,0,1,32,5/14/11 7:00,5/14/11
0,6,0,3,0.5,0.4848,0.94,0,1,88,5/14/11 8:00,5/14/11
0,6,0,2,0.52,0.5,0.94,0.0896,1,100,5/14/11 9:00,5/14/11
0,6,0,2,0.52,0.5,0.94,0.1642,1,167,5/14/11 10:00,5/14/11
0,6,0,2,0.52,0.5,0.94,0.1343,1,279,5/14/11 11:00,5/14/11
0,6,0,3,0.52,0.5,1,0.0896,1,279,5/14/11 12:00,5/14/11
0,6,0,3,0.52,0.5,1,0.0896,1,248,5/14/11 13:00,5/14/11
0,6,0,2,0.54,0.5152,0.94,0.1343,1,216,5/14/11 14:00,5/14/11
0,6,0,2,0.54,0.5152,0.94,0.1642,1,294,5/14/11 15:00,5/14/11
0,6,0,2,0.54,0.5152,0.94,0.194,1,295,5/14/11 16:00,5/14/11
0,6,0,2,0.56,0.5303,0.88,0.194,1,272,5/14/11 17:00,5/14/11
0,6,0,2,0.56,0.5303,0.88,0.2239,1,304,5/14/11 18:00,5/14/11
0,6,0,3,0.54,0.5152,0.94,0.1343,1,248,5/14/11 19:00,5/14/11
0,6,0,3,0.54,0.5152,0.94,0.1343,1,157,5/14/11 20:00,5/14/11
0,6,0,3,0.54,0.5152,0.94,0.2239,1,59,5/14/11 21:00,5/14/11
0,6,0,3,0.54,0.5152,0.94,0.1642,1,26,5/14/11 22:00,5/14/11
0,6,0,3,0.52,0.5,1,0.194,1,44,5/14/11 23:00,5/14/11
0,0,0,2,0.52,0.5,1,0,1,39,5/15/11 0:00,5/15/11
0,0,0,2,0.52,0.5,1,0.1045,1,47,5/15/11 1:00,5/15/11
0,0,0,2,0.52,0.5,1,0.1343,1,50,5/15/11 2:00,5/15/11
0,0,0,2,0.52,0.5,1,0,1,32,5/15/11 3:00,5/15/11
0,0,0,2,0.52,0.5,1,0,1,13,5/15/11 4:00,5/15/11
0,0,0,3,0.52,0.5,1,0.1045,1,14,5/15/11 5:00,5/15/11
0,0,0,2,0.52,0.5,1,0.1343,1,17,5/15/11 6:00,5/15/11
0,0,0,2,0.52,0.5,1,0.1343,1,42,5/15/11 7:00,5/15/11
0,0,0,2,0.54,0.5152,0.94,0.1343,1,70,5/15/11 8:00,5/15/11
0,0,0,1,0.58,0.5455,0.83,0.2537,1,134,5/15/11 9:00,5/15/11
0,0,0,1,0.58,0.5455,0.83,0.2239,1,226,5/15/11 10:00,5/15/11
0,0,0,1,0.6,0.5758,0.78,0.2239,1,322,5/15/11 11:00,5/15/11
0,0,0,1,0.62,0.5909,0.73,0.2985,1,367,5/15/11 12:00,5/15/11
0,0,0,1,0.62,0.5909,0.73,0.2836,1,456,5/15/11 13:00,5/15/11
0,0,0,1,0.64,0.6061,0.73,0.194,1,437,5/15/11 14:00,5/15/11
0,0,0,1,0.66,0.6212,0.69,0.2537,1,459,5/15/11 15:00,5/15/11
0,0,0,1,0.64,0.6061,0.69,0.2537,1,440,5/15/11 16:00,5/15/11
0,0,0,3,0.56,0.5303,0.78,0.3582,1,392,5/15/11 17:00,5/15/11
0,0,0,1,0.56,0.5303,0.78,0.2537,1,237,5/15/11 18:00,5/15/11
0,0,0,1,0.56,0.5303,0.83,0.1045,1,231,5/15/11 19:00,5/15/11
0,0,0,1,0.54,0.5152,0.88,0,1,191,5/15/11 20:00,5/15/11
0,0,0,1,0.54,0.5152,0.88,0,1,151,5/15/11 21:00,5/15/11
0,0,0,1,0.56,0.5303,0.83,0,1,117,5/15/11 22:00,5/15/11
0,0,0,1,0.54,0.5152,0.88,0.2239,1,69,5/15/11 23:00,5/15/11
0,1,1,1,0.52,0.5,0.94,0.1045,1,38,5/16/11 0:00,5/16/11
0,1,1,1,0.52,0.5,0.94,0.1343,1,14,5/16/11 1:00,5/16/11
0,1,1,1,0.5,0.4848,1,0.0896,1,13,5/16/11 2:00,5/16/11
0,1,1,1,0.5,0.4848,0.94,0.1642,1,4,5/16/11 3:00,5/16/11
0,1,1,1,0.5,0.4848,1,0.1343,1,6,5/16/11 4:00,5/16/11
0,1,1,1,0.5,0.4848,0.93,0.194,1,21,5/16/11 5:00,5/16/11
0,1,1,1,0.52,0.5,0.88,0.1642,1,104,5/16/11 6:00,5/16/11
0,1,1,1,0.52,0.5,0.83,0.2836,1,272,5/16/11 7:00,5/16/11
0,1,1,1,0.56,0.5303,0.73,0.2985,1,394,5/16/11 8:00,5/16/11
0,1,1,1,0.6,0.5909,0.69,0.194,1,194,5/16/11 9:00,5/16/11
0,1,1,1,0.62,0.6061,0.65,0.0896,1,112,5/16/11 10:00,5/16/11
0,1,1,1,0.64,0.6212,0.57,0,1,185,5/16/11 11:00,5/16/11
0,1,1,1,0.66,0.6212,0.54,0.0896,1,209,5/16/11 12:00,5/16/11
0,1,1,1,0.68,0.6364,0.51,0,1,214,5/16/11 13:00,5/16/11
0,1,1,1,0.68,0.6364,0.51,0,1,193,5/16/11 14:00,5/16/11
0,1,1,1,0.72,0.6667,0.51,0,1,165,5/16/11 15:00,5/16/11
0,1,1,3,0.6,0.5758,0.78,0.2537,1,226,5/16/11 16:00,5/16/11
0,1,1,1,0.58,0.5455,0.88,0.2239,1,274,5/16/11 17:00,5/16/11
0,1,1,3,0.58,0.5455,0.83,0.194,1,453,5/16/11 18:00,5/16/11
0,1,1,1,0.58,0.5455,0.83,0.2537,1,308,5/16/11 19:00,5/16/11
0,1,1,1,0.58,0.5455,0.83,0,1,198,5/16/11 20:00,5/16/11
0,1,1,1,0.58,0.5455,0.83,0,1,177,5/16/11 21:00,5/16/11
0,1,1,1,0.56,0.5303,0.88,0.0896,1,127,5/16/11 22:00,5/16/11
0,1,1,1,0.56,0.5303,0.88,0.0896,1,57,5/16/11 23:00,5/16/11
0,2,1,2,0.56,0.5303,0.88,0,1,31,5/17/11 0:00,5/17/11
0,2,1,3,0.56,0.5303,0.88,0,1,13,5/17/11 1:00,5/17/11
0,2,1,3,0.56,0.5303,0.88,0,1,8,5/17/11 2:00,5/17/11
0,2,1,3,0.54,0.5152,0.94,0.2537,1,4,5/17/11 3:00,5/17/11
0,2,1,3,0.54,0.5152,0.94,0.2537,1,4,5/17/11 4:00,5/17/11
0,2,1,3,0.52,0.5,0.94,0.2537,1,22,5/17/11 5:00,5/17/11
0,2,1,3,0.52,0.5,0.94,0.2537,1,49,5/17/11 6:00,5/17/11
0,2,1,2,0.52,0.5,0.94,0.2537,1,151,5/17/11 7:00,5/17/11
0,2,1,2,0.52,0.5,0.94,0.2985,1,347,5/17/11 8:00,5/17/11
0,2,1,2,0.54,0.5152,0.88,0.2537,1,207,5/17/11 9:00,5/17/11
0,2,1,3,0.54,0.5152,0.88,0.2537,1,104,5/17/11 10:00,5/17/11
0,2,1,2,0.56,0.5303,0.83,0.4179,1,130,5/17/11 11:00,5/17/11
0,2,1,3,0.56,0.5303,0.83,0.4179,1,153,5/17/11 12:00,5/17/11
0,2,1,2,0.56,0.5303,0.88,0.3284,1,172,5/17/11 13:00,5/17/11
0,2,1,1,0.62,0.5909,0.73,0.4627,1,184,5/17/11 14:00,5/17/11
0,2,1,1,0.62,0.6061,0.69,0.4478,1,210,5/17/11 15:00,5/17/11
0,2,1,1,0.62,0.6061,0.61,0.3284,1,290,5/17/11 16:00,5/17/11
0,2,1,1,0.62,0.6061,0.65,0.4179,1,604,5/17/11 17:00,5/17/11
0,2,1,1,0.6,0.5909,0.69,0.2985,1,480,5/17/11 18:00,5/17/11
0,2,1,1,0.6,0.5909,0.69,0.2537,1,349,5/17/11 19:00,5/17/11
0,2,1,1,0.58,0.5455,0.83,0.4179,1,283,5/17/11 20:00,5/17/11
0,2,1,1,0.54,0.5152,0.88,0.2537,1,174,5/17/11 21:00,5/17/11
0,2,1,2,0.54,0.5152,0.88,0.2836,1,98,5/17/11 22:00,5/17/11
0,2,1,2,0.54,0.5152,0.88,0.2537,1,56,5/17/11 23:00,5/17/11
0,3,1,2,0.54,0.5152,0.88,0.2239,1,23,5/18/11 0:00,5/18/11
0,3,1,2,0.54,0.5152,0.88,0.2537,1,12,5/18/11 1:00,5/18/11
0,3,1,3,0.52,0.5,0.94,0.2239,1,6,5/18/11 2:00,5/18/11
0,3,1,3,0.52,0.5,0.94,0.2985,1,9,5/18/11 3:00,5/18/11
0,3,1,3,0.52,0.5,0.94,0.2985,1,3,5/18/11 4:00,5/18/11
0,3,1,1,0.52,0.5,1,0.2239,1,9,5/18/11 5:00,5/18/11
0,3,1,1,0.52,0.5,1,0.1343,1,101,5/18/11 6:00,5/18/11
0,3,1,1,0.54,0.5152,0.88,0.194,1,274,5/18/11 7:00,5/18/11
0,3,1,1,0.56,0.5303,0.88,0.2836,1,453,5/18/11 8:00,5/18/11
0,3,1,3,0.56,0.5303,0.83,0.2537,1,202,5/18/11 9:00,5/18/11
0,3,1,3,0.54,0.5152,0.88,0.2836,1,106,5/18/11 10:00,5/18/11
0,3,1,2,0.54,0.5152,0.94,0.0896,1,23,5/18/11 11:00,5/18/11
0,3,1,1,0.56,0.5303,0.94,0.2985,1,54,5/18/11 12:00,5/18/11
0,3,1,2,0.56,0.5303,0.83,0.3284,1,122,5/18/11 13:00,5/18/11
0,3,1,2,0.58,0.5455,0.78,0.2836,1,138,5/18/11 14:00,5/18/11
0,3,1,1,0.6,0.5758,0.78,0.2537,1,167,5/18/11 15:00,5/18/11
0,3,1,1,0.6,0.5909,0.73,0.194,1,294,5/18/11 16:00,5/18/11
0,3,1,1,0.6,0.5909,0.69,0.1343,1,565,5/18/11 17:00,5/18/11
0,3,1,1,0.6,0.5909,0.73,0.2239,1,489,5/18/11 18:00,5/18/11
0,3,1,3,0.56,0.5303,0.88,0.1343,1,331,5/18/11 19:00,5/18/11
0,3,1,3,0.56,0.5303,0.88,0.1343,1,213,5/18/11 20:00,5/18/11
0,3,1,1,0.52,0.5,0.88,0,1,85,5/18/11 21:00,5/18/11
0,3,1,1,0.52,0.5,0.83,0,1,117,5/18/11 22:00,5/18/11
0,3,1,1,0.52,0.5,0.94,0.0896,1,59,5/18/11 23:00,5/18/11
0,4,1,1,0.52,0.5,0.94,0.1045,1,29,5/19/11 0:00,5/19/11
0,4,1,1,0.5,0.4848,0.94,0,1,6,5/19/11 1:00,5/19/11
0,4,1,1,0.5,0.4848,0.94,0,1,15,5/19/11 2:00,5/19/11
0,4,1,1,0.48,0.4697,1,0,1,4,5/19/11 3:00,5/19/11
0,4,1,1,0.48,0.4697,0.94,0,1,5,5/19/11 4:00,5/19/11
0,4,1,1,0.48,0.4697,0.94,0,1,26,5/19/11 5:00,5/19/11
0,4,1,2,0.5,0.4848,0.94,0,1,103,5/19/11 6:00,5/19/11
0,4,1,2,0.5,0.4848,1,0,1,257,5/19/11 7:00,5/19/11
0,4,1,2,0.52,0.5,0.88,0,1,487,5/19/11 8:00,5/19/11
0,4,1,2,0.54,0.5152,0.88,0.0896,1,216,5/19/11 9:00,5/19/11
0,4,1,2,0.54,0.5152,0.83,0,1,130,5/19/11 10:00,5/19/11
0,4,1,3,0.54,0.5152,0.88,0.1642,1,164,5/19/11 11:00,5/19/11
0,4,1,2,0.58,0.5455,0.78,0.1045,1,168,5/19/11 12:00,5/19/11
0,4,1,3,0.58,0.5455,0.64,0.2537,1,183,5/19/11 13:00,5/19/11
0,4,1,3,0.54,0.5152,0.73,0.194,1,180,5/19/11 14:00,5/19/11
0,4,1,1,0.56,0.5303,0.78,0.1642,1,188,5/19/11 15:00,5/19/11
0,4,1,1,0.58,0.5455,0.64,0.194,1,302,5/19/11 16:00,5/19/11
0,4,1,1,0.56,0.5303,0.78,0.1642,1,547,5/19/11 17:00,5/19/11
0,4,1,1,0.6,0.6212,0.55,0.1642,1,513,5/19/11 18:00,5/19/11
0,4,1,1,0.58,0.5455,0.6,0.1343,1,410,5/19/11 19:00,5/19/11
0,4,1,1,0.54,0.5152,0.77,0.2836,1,282,5/19/11 20:00,5/19/11
0,4,1,1,0.54,0.5152,0.77,0.2836,1,209,5/19/11 21:00,5/19/11
0,4,1,3,0.5,0.4848,0.82,0.2985,1,79,5/19/11 22:00,5/19/11
0,4,1,1,0.48,0.4697,0.94,0,1,72,5/19/11 23:00,5/19/11
0,5,1,1,0.46,0.4545,0.94,0.0896,1,48,5/20/11 0:00,5/20/11
0,5,1,1,0.46,0.4545,1,0,1,25,5/20/11 1:00,5/20/11
0,5,1,1,0.44,0.4394,1,0.0896,1,8,5/20/11 2:00,5/20/11
0,5,1,1,0.44,0.4394,1,0,1,5,5/20/11 3:00,5/20/11
0,5,1,1,0.44,0.4394,0.94,0.0896,1,5,5/20/11 4:00,5/20/11
0,5,1,1,0.44,0.4394,0.94,0.1045,1,28,5/20/11 5:00,5/20/11
0,5,1,1,0.46,0.4545,0.88,0.1045,1,117,5/20/11 6:00,5/20/11
0,5,1,1,0.5,0.4848,0.77,0.1642,1,319,5/20/11 7:00,5/20/11
0,5,1,1,0.54,0.5152,0.68,0,1,517,5/20/11 8:00,5/20/11
0,5,1,1,0.54,0.5152,0.68,0.2239,1,234,5/20/11 9:00,5/20/11
0,5,1,1,0.56,0.5303,0.64,0.194,1,148,5/20/11 10:00,5/20/11
0,5,1,2,0.58,0.5455,0.6,0.194,1,196,5/20/11 11:00,5/20/11
0,5,1,2,0.6,0.6212,0.56,0.2537,1,255,5/20/11 12:00,5/20/11
0,5,1,3,0.6,0.6212,0.56,0.2836,1,232,5/20/11 13:00,5/20/11
0,5,1,1,0.62,0.6212,0.53,0.2239,1,197,5/20/11 14:00,5/20/11
0,5,1,2,0.6,0.6212,0.56,0.194,1,242,5/20/11 15:00,5/20/11
0,5,1,2,0.6,0.6212,0.53,0.1642,1,330,5/20/11 16:00,5/20/11
0,5,1,1,0.62,0.6212,0.53,0,1,554,5/20/11 17:00,5/20/11
0,5,1,1,0.6,0.6212,0.56,0.1642,1,473,5/20/11 18:00,5/20/11
0,5,1,1,0.58,0.5455,0.64,0.0896,1,302,5/20/11 19:00,5/20/11
0,5,1,1,0.58,0.5455,0.64,0.1045,1,220,5/20/11 20:00,5/20/11
0,5,1,1,0.56,0.5303,0.64,0.1045,1,195,5/20/11 21:00,5/20/11
0,5,1,1,0.54,0.5152,0.73,0,1,152,5/20/11 22:00,5/20/11
0,5,1,1,0.52,0.5,0.72,0.1642,1,115,5/20/11 23:00,5/20/11
0,6,0,1,0.52,0.5,0.77,0.1045,1,98,5/21/11 0:00,5/21/11
0,6,0,1,0.52,0.5,0.72,0,1,72,5/21/11 1:00,5/21/11
0,6,0,1,0.52,0.5,0.72,0.1045,1,40,5/21/11 2:00,5/21/11
0,6,0,1,0.48,0.4697,0.82,0.1045,1,19,5/21/11 3:00,5/21/11
0,6,0,1,0.46,0.4545,0.88,0.1343,1,7,5/21/11 4:00,5/21/11
0,6,0,1,0.46,0.4545,0.88,0.1045,1,5,5/21/11 5:00,5/21/11
0,6,0,1,0.5,0.4848,0.82,0.1343,1,28,5/21/11 6:00,5/21/11
0,6,0,1,0.54,0.5152,0.73,0.1343,1,43,5/21/11 7:00,5/21/11
0,6,0,1,0.56,0.5303,0.68,0.2836,1,126,5/21/11 8:00,5/21/11
0,6,0,1,0.6,0.6061,0.64,0.2239,1,225,5/21/11 9:00,5/21/11
0,6,0,1,0.62,0.6061,0.61,0.1045,1,323,5/21/11 10:00,5/21/11
0,6,0,1,0.64,0.6212,0.53,0.1343,1,418,5/21/11 11:00,5/21/11
0,6,0,1,0.66,0.6212,0.5,0,1,493,5/21/11 12:00,5/21/11
0,6,0,1,0.7,0.6364,0.45,0,1,462,5/21/11 13:00,5/21/11
0,6,0,1,0.72,0.6515,0.42,0,1,456,5/21/11 14:00,5/21/11
0,6,0,1,0.72,0.6515,0.45,0.2537,1,506,5/21/11 15:00,5/21/11
0,6,0,2,0.72,0.6515,0.39,0.2537,1,471,5/21/11 16:00,5/21/11
0,6,0,2,0.72,0.6515,0.42,0.1642,1,444,5/21/11 17:00,5/21/11
0,6,0,2,0.7,0.6364,0.45,0.1642,1,444,5/21/11 18:00,5/21/11
0,6,0,1,0.68,0.6364,0.47,0.1642,1,301,5/21/11 19:00,5/21/11
0,6,0,1,0.62,0.6061,0.61,0,1,248,5/21/11 20:00,5/21/11
0,6,0,1,0.62,0.6061,0.61,0.1045,1,227,5/21/11 21:00,5/21/11
0,6,0,1,0.6,0.5909,0.69,0.1343,1,204,5/21/11 22:00,5/21/11
0,6,0,1,0.58,0.5455,0.78,0.0896,1,145,5/21/11 23:00,5/21/11
0,0,0,1,0.54,0.5152,0.88,0.1642,1,131,5/22/11 0:00,5/22/11
0,0,0,1,0.52,0.5,0.94,0.1343,1,98,5/22/11 1:00,5/22/11
0,0,0,1,0.52,0.5,0.94,0.1045,1,68,5/22/11 2:00,5/22/11
0,0,0,1,0.5,0.4848,1,0.1045,1,33,5/22/11 3:00,5/22/11
0,0,0,1,0.5,0.4848,1,0,1,12,5/22/11 4:00,5/22/11
0,0,0,1,0.5,0.4848,1,0.1045,1,6,5/22/11 5:00,5/22/11
0,0,0,1,0.52,0.5,0.94,0.1045,1,18,5/22/11 6:00,5/22/11
0,0,0,1,0.54,0.5152,0.88,0.1045,1,40,5/22/11 7:00,5/22/11
0,0,0,1,0.6,0.5909,0.73,0.0896,1,94,5/22/11 8:00,5/22/11
0,0,0,1,0.62,0.6061,0.69,0.1045,1,189,5/22/11 9:00,5/22/11
0,0,0,1,0.64,0.6061,0.65,0.1343,1,305,5/22/11 10:00,5/22/11
0,0,0,1,0.7,0.6515,0.54,0.194,1,373,5/22/11 11:00,5/22/11
0,0,0,2,0.72,0.6667,0.51,0.194,1,401,5/22/11 12:00,5/22/11
0,0,0,2,0.66,0.6212,0.54,0.2239,1,455,5/22/11 13:00,5/22/11
0,0,0,3,0.62,0.6061,0.69,0.194,1,316,5/22/11 14:00,5/22/11
0,0,0,2,0.66,0.6212,0.61,0.1642,1,331,5/22/11 15:00,5/22/11
0,0,0,1,0.68,0.6364,0.61,0.1343,1,273,5/22/11 16:00,5/22/11
0,0,0,1,0.7,0.6515,0.58,0.2537,1,306,5/22/11 17:00,5/22/11
0,0,0,1,0.66,0.6212,0.61,0.2239,1,358,5/22/11 18:00,5/22/11
0,0,0,1,0.66,0.6212,0.61,0.194,1,300,5/22/11 19:00,5/22/11
0,0,0,1,0.64,0.6061,0.65,0.1642,1,231,5/22/11 20:00,5/22/11
0,0,0,1,0.62,0.5909,0.73,0.194,1,136,5/22/11 21:00,5/22/11
0,0,0,1,0.6,0.5606,0.83,0.1343,1,121,5/22/11 22:00,5/22/11
0,0,0,2,0.58,0.5455,0.83,0.1343,1,65,5/22/11 23:00,5/22/11
0,1,1,2,0.56,0.5303,0.88,0.1343,1,41,5/23/11 0:00,5/23/11
0,1,1,1,0.56,0.5303,0.88,0.1045,1,9,5/23/11 1:00,5/23/11
0,1,1,3,0.56,0.5303,0.88,0.1642,1,5,5/23/11 2:00,5/23/11
0,1,1,3,0.54,0.5152,0.94,0.1642,1,4,5/23/11 3:00,5/23/11
0,1,1,2,0.54,0.5152,0.94,0,1,4,5/23/11 4:00,5/23/11
0,1,1,2,0.54,0.5152,0.94,0,1,11,5/23/11 5:00,5/23/11
0,1,1,2,0.54,0.5152,1,0,1,96,5/23/11 6:00,5/23/11
0,1,1,2,0.56,0.5303,0.94,0.1045,1,236,5/23/11 7:00,5/23/11
0,1,1,1,0.6,0.5455,0.88,0.194,1,409,5/23/11 8:00,5/23/11
